STATE,ST_CASE,DAY,MONTH,HOUR,MINUTE,AGE,SEX,PER_TYP,INJ_SEV
6,60034,1,1,0,55,69,2,1,0
6,60034,1,1,0,55,14,2,2,0
6,60034,1,1,0,55,59,2,1,0
6,60034,1,1,0,55,24,1,2,0
6,60034,1,1,0,55,24,2,2,0
6,60035,20,1,99,99,28,1,1,4
6,60036,7,1,0,32,38,2,1,4
6,60036,7,1,0,32,19,2,1,4
6,60036,7,1,0,32,23,1,2,4
6,60036,7,1,0,32,19,2,2,4
6,60036,7,1,0,32,21,2,2,4
6,60036,7,1,0,32,25,1,2,4
6,60037,1,1,23,57,48,1,5,4
6,60037,1,1,23,57,49,2,1,0
6,60037,1,1,23,57,20,2,2,0
6,60038,5,1,18,15,53,2,5,4
6,60038,5,1,18,15,24,1,1,0
6,60039,16,1,17,20,80,1,1,4
6,60040,3,2,22,0,64,2,1,4
6,60040,3,2,22,0,63,1,2,4
6,60040,3,2,22,0,39,1,1,1
6,60041,9,1,17,0,22,1,1,4
6,60042,24,1,2,16,22,1,1,4
6,60042,24,1,2,16,23,1,2,4
6,60043,8,1,19,18,19,1,5,3
6,60043,8,1,19,18,71,1,1,4
6,60044,1,1,7,35,28,1,1,3
6,60044,1,1,7,35,15,2,2,4
6,60045,1,1,9,13,45,1,1,4
6,60046,3,1,7,0,36,2,1,2
6,60046,3,1,7,0,39,1,2,4
6,60046,3,1,7,0,52,2,1,3
6,60047,12,1,9,35,28,2,1,4
6,60047,12,1,9,35,7,1,2,1
6,60047,12,1,9,35,5,2,2,0
6,60048,30,1,19,55,52,1,1,4
6,60049,4,1,5,53,22,1,5,4
6,60049,4,1,5,53,999,9,1,9
6,60050,17,1,14,50,33,1,1,0
6,60050,17,1,14,50,53,1,1,4
6,60051,6,1,20,50,21,2,1,4
6,60051,6,1,20,50,20,1,2,4
6,60051,6,1,20,50,19,2,2,3
6,60052,8,1,11,50,45,1,1,4
6,60053,16,1,23,45,68,1,1,4
6,60054,1,2,99,99,47,1,1,4
6,60055,12,1,17,49,48,2,1,2
6,60055,12,1,17,49,20,1,1,2
6,60055,12,1,17,49,57,1,1,4
6,60056,3,1,10,5,29,1,1,4
6,60056,3,1,10,5,28,1,2,3
6,60057,5,1,5,50,28,1,1,4
6,60057,5,1,5,50,38,1,1,0
6,60057,5,1,5,50,36,1,1,2
6,60058,20,1,5,58,31,1,5,4
6,60058,20,1,5,58,26,1,1,0
6,60059,15,1,19,7,19,2,5,4
6,60059,15,1,19,7,24,1,5,4
6,60059,15,1,19,7,63,1,1,2
6,60059,15,1,19,7,50,2,2,2
6,60060,1,1,5,39,24,1,1,2
6,60060,1,1,5,39,23,2,2,4
6,60060,1,1,5,39,22,2,1,3
6,60060,1,1,5,39,22,1,1,0
6,60061,2,1,2,45,39,1,1,4
6,60062,26,1,19,5,61,2,1,4
6,60063,1,1,1,11,50,1,6,4
6,60063,1,1,1,11,50,9,1,0
6,60064,20,1,99,99,29,1,1,4
6,60065,11,1,1,50,29,1,1,4
6,60066,20,1,20,25,58,1,6,4
6,60066,20,1,20,25,36,1,1,0
6,60066,20,1,20,25,13,1,2,0
6,60067,16,1,10,2,22,2,1,4
6,60067,16,1,10,2,20,2,2,4
6,60067,16,1,10,2,62,1,1,0
6,60068,3,1,20,15,29,1,5,4
6,60068,3,1,20,15,53,2,1,0
6,60069,6,1,99,99,56,1,1,4
6,60070,9,1,3,50,52,1,1,4
6,60071,2,1,23,20,28,1,1,4
6,60072,4,1,15,55,21,2,1,2
6,60072,4,1,15,55,0,2,2,0
6,60072,4,1,15,55,66,1,1,4
6,60073,22,1,15,10,74,2,1,3
6,60073,22,1,15,10,75,1,2,4
6,60074,5,1,17,35,37,1,5,4
6,60074,5,1,17,35,34,1,1,0
6,60074,5,1,17,35,26,2,2,0
6,60074,5,1,17,35,1,1,2,0
6,60074,5,1,17,35,5,2,2,0
6,60074,5,1,17,35,3,2,2,0
6,60075,1,2,18,10,35,2,5,4
6,60075,1,2,18,10,35,1,1,0
6,60076,24,1,19,30,26,1,1,4
6,60077,4,2,23,20,35,1,1,2
6,60077,4,2,23,20,24,2,1,2
6,60077,4,2,23,20,33,2,2,4
6,60078,2,2,8,30,33,1,1,4
6,60079,24,1,1,0,23,1,1,2
6,60079,24,1,1,0,24,1,2,4
6,60080,7,1,22,40,32,1,1,4
6,60081,18,1,8,30,20,1,1,4
6,60081,18,1,8,30,20,1,1,2
6,60082,4,1,21,30,16,1,5,4
6,60082,4,1,21,30,37,1,1,0
6,60083,15,1,14,35,55,1,1,4
6,60084,10,1,21,40,29,1,1,4
6,60084,10,1,21,40,66,1,1,0
6,60084,10,1,21,40,40,1,1,0
6,60085,7,1,20,0,29,1,1,4
6,60085,7,1,20,0,29,1,2,3
6,60086,28,1,3,18,34,1,1,4
6,60087,13,1,6,0,38,2,1,4
6,60087,13,1,6,0,11,2,2,4
6,60087,13,1,6,0,56,1,1,3
6,60088,10,1,19,45,28,1,1,4
6,60088,10,1,19,45,25,1,1,2
6,60088,10,1,19,45,15,1,2,3
6,60089,12,2,4,36,999,9,1,0
6,60089,12,2,4,36,35,1,2,4
6,60090,13,2,8,45,69,1,1,4
6,60090,13,2,8,45,50,2,2,2
6,60090,13,2,8,45,1,1,2,1
6,60090,13,2,8,45,2,2,2,1
6,60090,13,2,8,45,22,2,2,0
6,60090,13,2,8,45,25,1,2,0
6,60091,22,2,0,50,26,1,1,3
6,60091,22,2,0,50,20,1,2,4
6,60091,22,2,0,50,51,1,1,3
6,60091,22,2,0,50,48,2,2,4
6,60092,20,2,5,44,28,2,5,4
6,60092,20,2,5,44,31,1,1,0
6,60093,1,2,18,13,80,2,1,2
6,60093,1,2,18,13,93,1,2,4
6,60094,24,1,20,32,34,1,1,2
6,60094,24,1,20,32,37,1,1,4
6,60094,24,1,20,32,27,2,2,3
6,60095,12,2,13,15,46,1,5,4
6,60095,12,2,13,15,54,2,1,2
6,60096,29,1,20,11,47,1,5,4
6,60096,29,1,20,11,25,1,1,0
6,60096,29,1,20,11,22,1,2,0
6,60097,28,1,17,35,38,1,1,4
6,60097,28,1,17,35,47,2,1,0
6,60097,28,1,17,35,13,1,2,0
6,60097,28,1,17,35,9,2,2,0
6,60097,28,1,17,35,25,1,1,0
6,60097,28,1,17,35,24,2,2,0
6,60098,10,2,22,19,74,2,1,2
6,60098,10,2,22,19,81,2,2,4
6,60100,31,1,21,5,37,1,1,4
6,60100,31,1,21,5,30,1,1,2
6,60100,31,1,21,5,28,2,2,3
6,60101,5,2,14,19,48,2,1,3
6,60101,5,2,14,19,58,1,2,2
6,60101,5,2,14,19,61,1,1,4
6,60101,5,2,14,19,46,1,1,4
6,60101,5,2,14,19,40,2,2,4
6,60102,13,1,7,0,21,1,1,3
6,60102,13,1,7,0,47,2,1,9
6,60102,13,1,7,0,35,1,1,4
6,60104,1,1,3,13,37,1,1,0
6,60104,1,1,3,13,66,1,3,4
6,60105,4,1,17,19,22,1,1,2
6,60105,4,1,17,19,23,1,2,4
6,60105,4,1,17,19,23,1,1,2
6,60106,31,1,5,25,30,1,1,4
6,60107,28,1,1,40,38,1,5,4
6,60107,28,1,1,40,29,1,1,0
6,60108,23,1,18,16,63,1,5,4
6,60108,23,1,18,16,51,1,1,0
6,60109,15,1,14,40,999,9,1,9
6,60109,15,1,14,40,52,1,1,4
6,60110,26,1,21,50,58,1,1,4
6,60110,26,1,21,50,56,2,2,1
6,60111,2,1,20,6,56,1,1,4
6,60112,16,1,1,0,56,1,5,4
6,60112,16,1,1,0,999,9,1,9
6,60113,23,1,14,3,67,2,1,4
6,60114,23,1,6,30,47,2,1,4
6,60114,23,1,6,30,41,1,1,3
6,60115,27,1,11,25,59,2,1,4
6,60116,20,1,21,30,15,2,8,4
6,60116,20,1,21,30,61,1,1,0
6,60117,22,1,19,29,92,1,5,4
6,60117,22,1,19,29,37,1,1,1
6,60117,22,1,19,29,30,1,2,1
6,60117,22,1,19,29,999,9,1,9
6,60118,7,1,2,45,21,1,1,4
6,60118,7,1,2,45,37,1,1,2
6,60118,7,1,2,45,28,2,2,3
6,60119,29,1,1,48,37,1,1,4
6,60119,29,1,1,48,38,1,1,0
6,60119,29,1,1,48,29,1,1,0
6,60119,29,1,1,48,23,1,1,0
6,60120,30,1,99,99,49,1,1,4
6,60121,20,1,22,30,40,1,6,4
6,60121,20,1,22,30,55,1,1,0
6,60121,20,1,22,30,50,2,2,0
6,60122,25,1,0,35,41,1,1,4
6,60122,25,1,0,35,26,1,2,0
6,60123,9,1,4,25,67,1,1,2
6,60123,9,1,4,25,32,1,1,4
6,60123,9,1,4,25,67,2,1,3
6,60123,9,1,4,25,38,1,2,3
6,60123,9,1,4,25,67,1,1,3
6,60123,9,1,4,25,42,1,2,3
6,60123,9,1,4,25,41,1,1,3
6,60123,9,1,4,25,38,1,1,0
6,60123,9,1,4,25,46,2,1,0
6,60123,9,1,4,25,56,1,1,0
6,60124,23,1,22,13,27,1,1,4
6,60124,23,1,22,13,31,2,2,2
6,60124,23,1,22,13,56,2,1,0
6,60124,23,1,22,13,60,2,1,0
6,60124,23,1,22,13,30,1,1,0
6,60125,1,1,23,46,44,1,5,4
6,60125,1,1,23,46,41,1,1,0
6,60126,18,1,12,44,66,2,5,4
6,60126,18,1,12,44,61,1,1,0
6,60127,27,1,19,53,79,2,1,0
6,60127,27,1,19,53,30,1,1,4
6,60128,6,2,4,45,32,1,5,4
6,60128,6,2,4,45,47,1,1,0
6,60129,8,2,15,30,46,1,6,4
6,60129,8,2,15,30,22,1,1,0
6,60130,18,2,11,25,63,2,1,4
6,60130,18,2,11,25,27,2,1,3
6,60130,18,2,11,25,28,2,2,3
6,60131,19,2,16,58,40,1,6,4
6,60131,19,2,16,58,40,1,1,0
6,60131,19,2,16,58,36,2,2,0
6,60131,19,2,16,58,10,1,2,0
6,60131,19,2,16,58,0,2,2,0
6,60132,9,2,18,30,65,1,1,4
6,60132,9,2,18,30,67,1,1,1
6,60132,9,2,18,30,64,2,2,1
6,60133,13,2,15,45,44,1,1,4
6,60134,19,2,5,46,26,1,1,4
6,60134,19,2,5,46,50,1,1,0
6,60135,1,2,22,25,23,1,1,2
6,60135,1,2,22,25,21,2,2,2
6,60135,1,2,22,25,64,1,1,4
6,60136,12,2,5,15,21,1,1,4
6,60137,23,2,15,10,41,2,1,4
6,60137,23,2,15,10,68,1,1,4
6,60138,1,3,8,30,27,1,1,1
6,60138,1,3,8,30,23,2,2,3
6,60138,1,3,8,30,5,1,2,1
6,60138,1,3,8,30,5,2,2,4
6,60139,28,2,11,50,24,1,1,4
6,60139,28,2,11,50,28,1,1,0
6,60140,2,3,99,99,31,1,1,4
6,60141,4,2,2,59,22,1,1,3
6,60141,4,2,2,59,57,1,1,4
6,60143,25,2,18,5,44,1,1,4
6,60144,31,1,19,48,62,2,1,4
6,60145,1,1,2,40,29,1,5,4
6,60145,1,1,2,40,999,9,1,9
6,60147,24,2,5,0,24,1,1,0
6,60147,24,2,5,0,57,1,1,3
6,60147,24,2,5,0,50,1,2,4
6,60148,23,2,7,10,38,1,1,4
6,60148,23,2,7,10,45,2,2,2
6,60148,23,2,7,10,7,1,2,2
6,60149,3,2,0,37,59,1,6,4
6,60149,3,2,0,37,999,9,1,9
6,60150,24,2,5,35,34,1,5,4
6,60150,24,2,5,35,74,1,1,0
6,60151,3,3,3,1,24,1,6,4
6,60151,3,3,3,1,999,9,1,0
6,60152,12,1,6,51,82,2,5,4
6,60152,12,1,6,51,44,1,1,0
6,60153,10,1,99,99,66,1,5,4
6,60153,10,1,99,99,29,1,1,9
6,60154,24,3,22,32,24,1,1,3
6,60154,24,3,22,32,23,1,2,4
6,60154,24,3,22,32,53,1,1,1
6,60154,24,3,22,32,47,2,2,3
6,60154,24,3,22,32,15,2,2,2
6,60154,24,3,22,32,14,2,2,1
6,60155,14,2,8,15,61,1,1,4
6,60156,26,2,15,12,52,1,1,4
6,60157,21,2,14,55,77,1,6,4
6,60157,21,2,14,55,69,1,1,0
6,60157,21,2,14,55,71,1,2,0
6,60157,21,2,14,55,69,2,2,0
6,60157,21,2,14,55,69,2,2,0
6,60158,21,2,19,27,60,1,1,4
6,60159,18,2,17,53,38,1,1,4
6,60159,18,2,17,53,40,1,1,0
6,60159,18,2,17,53,29,1,1,0
6,60159,18,2,17,53,31,2,1,0
6,60160,18,2,2,0,22,2,1,3
6,60160,18,2,2,0,25,2,1,4
6,60160,18,2,2,0,28,1,2,3
6,60161,20,2,12,25,35,2,5,4
6,60162,4,1,21,57,49,2,5,4
6,60162,4,1,21,57,999,9,1,9
6,60163,4,2,14,55,17,1,1,3
6,60163,4,2,14,55,19,1,2,3
6,60163,4,2,14,55,19,1,2,4
6,60164,18,1,19,20,76,1,5,4
6,60164,18,1,19,20,65,1,1,0
6,60164,18,1,19,20,69,2,1,0
6,60165,9,2,0,42,24,2,1,4
6,60166,5,1,16,35,44,1,1,4
6,60166,5,1,16,35,52,1,1,1
6,60167,11,2,20,11,58,1,5,4
6,60167,11,2,20,11,38,1,1,0
6,60168,11,1,20,39,30,2,1,3
6,60168,11,1,20,39,1,1,2,3
6,60168,11,1,20,39,4,2,2,1
6,60168,11,1,20,39,18,2,1,4
6,60169,9,2,5,40,35,1,5,4
6,60169,9,2,5,40,35,1,1,0
6,60170,6,1,7,38,62,1,1,4
6,60171,9,1,16,15,21,1,1,4
6,60171,9,1,16,15,35,2,1,2
6,60172,5,1,2,4,30,1,1,3
6,60172,5,1,2,4,33,1,1,4
6,60172,5,1,2,4,33,2,2,3
6,60173,15,2,21,51,62,1,1,4
6,60174,17,1,8,13,34,1,1,1
6,60174,17,1,8,13,57,1,1,4
6,60175,21,1,21,37,55,1,1,4
6,60176,5,1,20,36,21,1,5,4
6,60176,5,1,20,36,21,2,1,2
6,60176,5,1,20,36,24,1,2,3
6,60176,5,1,20,36,46,2,2,4
6,60176,5,1,20,36,999,9,1,9
6,60177,28,1,18,53,45,1,1,0
6,60177,28,1,18,53,8,2,2,0
6,60177,28,1,18,53,48,1,1,4
6,60177,28,1,18,53,31,1,1,0
6,60177,28,1,18,53,28,2,2,0
6,60178,2,3,23,40,27,1,1,4
6,60178,2,3,23,40,64,1,3,0
6,60179,1,2,20,35,24,1,1,4
6,60180,1,4,11,40,15,1,6,4
6,60180,1,4,11,40,31,1,1,3
6,60181,15,1,17,40,67,1,5,4
6,60181,15,1,17,40,42,2,1,0
6,60182,17,1,19,24,70,1,5,4
6,60182,17,1,19,24,60,1,1,0
6,60183,17,3,2,7,21,1,1,4
6,60183,17,3,2,7,25,2,2,4
6,60183,17,3,2,7,40,1,1,1
6,60184,6,2,18,13,86,1,5,4
6,60184,6,2,18,13,76,1,1,0
6,60184,6,2,18,13,71,2,2,0
6,60185,19,3,15,13,83,2,5,4
6,60185,19,3,15,13,999,9,1,9
6,60186,27,1,17,48,33,1,1,9
6,60186,27,1,17,48,31,2,2,0
6,60186,27,1,17,48,26,2,2,0
6,60186,27,1,17,48,31,2,2,0
6,60186,27,1,17,48,41,1,1,4
6,60186,27,1,17,48,35,2,2,3
6,60187,5,3,12,15,59,1,1,4
6,60187,5,3,12,15,22,2,1,3
6,60188,6,3,3,45,21,1,1,4
6,60188,6,3,3,45,25,1,1,0
6,60188,6,3,3,45,20,1,2,0
6,60189,3,3,11,38,38,1,1,2
6,60189,3,3,11,38,69,2,1,4
6,60190,11,3,20,50,55,1,5,4
6,60190,11,3,20,50,18,2,1,0
6,60190,11,3,20,50,17,2,2,0
6,60191,23,3,23,43,40,1,1,3
6,60191,23,3,23,43,22,2,2,3
6,60191,23,3,23,43,21,2,2,4
6,60191,23,3,23,43,25,1,1,0
6,60192,9,3,21,4,21,1,1,4
6,60193,16,3,8,27,27,1,1,4
6,60194,17,3,8,0,20,2,1,4
6,60194,17,3,8,0,19,2,2,2
6,60194,17,3,8,0,20,2,2,2
6,60194,17,3,8,0,20,1,2,2
6,60194,17,3,8,0,66,1,1,0
6,60194,17,3,8,0,60,2,2,0
6,60195,24,3,21,20,76,1,1,4
6,60196,1,4,5,55,46,2,5,4
6,60196,1,4,5,55,999,9,1,9
6,60197,26,3,22,11,29,2,5,4
6,60197,26,3,22,11,23,2,1,0
6,60197,26,3,22,11,16,2,2,0
6,60198,3,2,21,9,23,1,1,4
6,60199,29,1,17,45,20,1,1,4
6,60199,29,1,17,45,54,1,1,2
6,60200,21,3,11,45,27,1,1,4
6,60200,21,3,11,45,44,1,1,2
6,60200,21,3,11,45,40,1,2,1
6,60201,25,1,20,40,39,1,1,4
6,60202,26,1,21,0,44,1,5,4
6,60202,26,1,21,0,30,2,1,0
6,60202,26,1,21,0,9,2,2,0
6,60202,26,1,21,0,7,2,2,0
6,60203,8,1,20,50,22,1,1,4
6,60204,29,1,17,0,58,1,5,4
6,60204,29,1,17,0,74,2,1,0
6,60205,14,1,7,33,76,1,5,4
6,60205,14,1,7,33,39,1,1,9
6,60206,1,3,21,45,24,1,1,4
6,60207,28,1,6,53,23,1,1,2
6,60207,28,1,6,53,26,1,2,4
6,60208,23,2,18,53,21,1,1,4
6,60208,23,2,18,53,18,1,1,1
6,60208,23,2,18,53,17,2,2,1
6,60209,13,2,20,43,22,1,1,4
6,60210,21,2,9,53,40,1,1,4
6,60211,19,2,17,55,53,1,1,4
6,60212,26,1,15,55,23,1,1,4
6,60212,26,1,15,55,46,1,1,0
6,60213,7,1,2,10,27,2,1,4
6,60214,28,1,16,22,20,1,1,2
6,60214,28,1,16,22,22,1,2,4
6,60214,28,1,16,22,58,1,2,3
6,60214,28,1,16,22,15,1,2,1
6,60215,1,2,23,40,37,2,5,4
6,60215,1,2,23,40,999,9,1,0
6,60216,13,1,19,27,38,1,1,4
6,60216,13,1,19,27,49,2,2,0
6,60217,30,1,5,15,51,1,5,4
6,60217,30,1,5,15,52,1,1,0
6,60218,29,1,16,30,23,1,1,3
6,60218,29,1,16,30,18,1,2,4
6,60218,29,1,16,30,54,1,1,0
6,60219,3,1,19,15,59,1,5,4
6,60219,3,1,19,15,48,1,1,0
6,60220,30,1,5,18,60,1,5,4
6,60220,30,1,5,18,35,1,1,0
6,60221,17,1,12,33,58,2,1,4
6,60221,17,1,12,33,64,1,1,3
6,60221,17,1,12,33,66,2,2,3
6,60221,17,1,12,33,64,2,1,1
6,60221,17,1,12,33,74,1,2,1
6,60222,26,2,15,20,60,1,1,4
6,60223,17,2,2,36,45,1,5,4
6,60223,17,2,2,36,41,1,1,0
6,60223,17,2,2,36,40,1,2,1
6,60223,17,2,2,36,40,1,2,1
6,60224,20,2,21,0,43,1,6,4
6,60224,20,2,21,0,41,2,1,9
6,60225,26,1,15,45,19,1,1,3
6,60225,26,1,15,45,25,1,2,3
6,60225,26,1,15,45,0,1,2,3
6,60225,26,1,15,45,40,2,1,4
6,60226,27,1,22,40,20,1,1,4
6,60226,27,1,22,40,19,1,2,4
6,60227,11,2,0,30,47,1,1,3
6,60227,11,2,0,30,26,1,1,3
6,60227,11,2,0,30,29,2,2,4
6,60227,11,2,0,30,52,1,1,0
6,60228,24,1,16,53,87,1,1,2
6,60228,24,1,16,53,89,2,2,4
6,60228,24,1,16,53,34,1,1,0
6,60229,5,3,2,45,54,2,1,0
6,60229,5,3,2,45,49,1,2,4
6,60230,1,1,1,26,48,1,5,4
6,60230,1,1,1,26,69,1,1,0
6,60230,1,1,1,26,46,2,2,0
6,60230,1,1,1,26,74,1,2,0
6,60230,1,1,1,26,72,2,2,0
6,60231,11,2,4,0,27,1,5,4
6,60231,11,2,4,0,23,1,1,0
6,60231,11,2,4,0,33,1,2,0
6,60231,11,2,4,0,19,1,1,0
6,60231,11,2,4,0,23,2,1,0
6,60232,6,3,18,17,54,1,5,4
6,60232,6,3,18,17,77,2,1,0
6,60233,2,1,17,40,33,1,1,4
6,60233,2,1,17,40,43,1,1,2
6,60234,6,1,15,51,39,1,1,4
6,60234,6,1,15,51,45,1,1,0
6,60234,6,1,15,51,11,1,2,0
6,60234,6,1,15,51,9,1,2,0
6,60235,10,1,17,22,62,1,5,4
6,60235,10,1,17,22,66,1,1,0
6,60236,11,1,1,24,27,1,1,2
6,60236,11,1,1,24,32,2,2,4
6,60237,6,4,7,35,82,1,6,4
6,60237,6,4,7,35,22,1,1,0
6,60238,8,1,22,45,49,1,5,4
6,60238,8,1,22,45,46,2,1,0
6,60239,24,2,11,15,30,1,1,4
6,60239,24,2,11,15,28,2,2,0
6,60239,24,2,11,15,12,2,2,0
6,60240,7,2,3,0,67,1,1,4
6,60240,7,2,3,0,72,2,2,4
6,60241,18,3,1,0,36,1,5,4
6,60241,18,3,1,0,27,1,1,2
6,60241,18,3,1,0,26,2,2,2
6,60242,6,3,20,35,56,1,5,4
6,60242,6,3,20,35,999,9,1,9
6,60243,9,3,17,15,41,1,1,4
6,60244,13,3,1,10,38,1,1,4
6,60244,13,3,1,10,58,1,1,1
6,60245,2,4,9,40,79,1,1,3
6,60245,2,4,9,40,78,2,2,4
6,60245,2,4,9,40,45,1,1,0
6,60245,2,4,9,40,37,1,1,1
6,60246,18,3,15,45,44,1,1,4
6,60247,31,3,10,35,33,2,1,4
6,60248,24,3,4,46,36,1,5,4
6,60248,24,3,4,46,20,2,1,0
6,60249,22,4,21,5,32,1,1,4
6,60250,12,4,7,8,39,2,1,4
6,60251,17,3,99,99,60,1,1,4
6,60252,23,3,14,30,75,1,1,3
6,60252,23,3,14,30,60,1,1,4
6,60252,23,3,14,30,56,1,1,2
6,60253,4,4,17,15,40,1,1,4
6,60253,4,4,17,15,46,1,1,1
6,60254,16,3,4,10,29,2,1,4
6,60254,16,3,4,10,34,1,1,0
6,60255,11,1,21,11,23,1,1,0
6,60255,11,1,21,11,92,1,1,4
6,60255,11,1,21,11,12,1,2,1
6,60255,11,1,21,11,13,1,2,3
6,60256,9,1,4,10,55,1,1,4
6,60257,9,1,0,33,41,1,1,1
6,60257,9,1,0,33,44,2,1,4
6,60258,12,1,16,55,58,1,6,4
6,60258,12,1,16,55,43,2,1,0
6,60259,12,1,19,8,40,2,6,4
6,60259,12,1,19,8,70,2,1,0
6,60259,12,1,19,8,21,2,1,0
6,60259,12,1,19,8,11,2,2,0
6,60259,12,1,19,8,1,2,2,0
6,60260,9,1,18,36,61,1,5,4
6,60260,9,1,18,36,78,1,1,9
6,60260,9,1,18,36,79,2,2,0
6,60261,6,1,19,48,83,2,5,4
6,60261,6,1,19,48,999,9,1,9
6,60262,3,3,18,37,60,2,5,4
6,60262,3,3,18,37,57,2,1,0
6,60263,26,1,19,34,53,2,1,0
6,60263,26,1,19,34,37,1,1,4
6,60263,26,1,19,34,59,2,1,0
6,60263,26,1,19,34,47,1,2,0
6,60263,26,1,19,34,7,2,2,0
6,60263,26,1,19,34,11,2,2,0
6,60263,26,1,19,34,13,1,2,0
6,60264,1,1,12,30,54,2,1,4
6,60265,22,2,20,32,43,2,1,4
6,60266,4,2,1,30,19,2,1,4
6,60266,4,2,1,30,21,1,2,2
6,60266,4,2,1,30,14,2,2,3
6,60267,19,2,5,28,24,1,5,4
6,60267,19,2,5,28,60,1,1,0
6,60268,25,1,19,14,63,1,5,4
6,60268,25,1,19,14,999,9,1,0
6,60269,18,1,11,35,69,1,1,4
6,60270,4,2,10,5,44,1,1,1
6,60270,4,2,10,5,30,2,2,0
6,60270,4,2,10,5,44,1,1,4
6,60271,31,1,12,39,82,1,1,4
6,60271,31,1,12,39,30,1,1,3
6,60272,11,2,18,15,27,1,1,4
6,60272,11,2,18,15,46,1,1,0
6,60272,11,2,18,15,35,1,1,0
6,60272,11,2,18,15,12,2,2,0
6,60272,11,2,18,15,0,2,2,0
6,60272,11,2,18,15,10,2,2,0
6,60273,10,2,9,20,48,2,6,3
6,60273,10,2,9,20,49,1,6,4
6,60273,10,2,9,20,21,1,1,2
6,60274,17,2,18,15,43,1,1,0
6,60274,17,2,18,15,25,1,1,4
6,60274,17,2,18,15,43,1,1,0
6,60274,17,2,18,15,15,1,2,0
6,60274,17,2,18,15,62,1,1,2
6,60274,17,2,18,15,32,2,1,0
6,60275,16,2,23,16,28,2,1,0
6,60275,16,2,23,16,42,2,1,0
6,60275,16,2,23,16,67,2,2,2
6,60275,16,2,23,16,49,2,2,1
6,60275,16,2,23,16,10,2,2,2
6,60275,16,2,23,16,10,1,2,4
6,60276,9,3,99,99,34,1,1,3
6,60276,9,3,99,99,33,2,2,4
6,60276,9,3,99,99,29,1,1,3
6,60277,17,2,1,22,42,1,1,1
6,60277,17,2,1,22,50,2,1,4
6,60277,17,2,1,22,38,1,2,3
6,60278,23,2,11,2,29,1,1,2
6,60278,23,2,11,2,36,2,2,4
6,60279,3,2,2,4,26,1,1,4
6,60280,21,1,1,15,32,1,1,3
6,60280,21,1,1,15,32,2,1,2
6,60280,21,1,1,15,1,2,2,4
6,60280,21,1,1,15,38,1,2,3
6,60280,21,1,1,15,38,1,2,2
6,60281,28,1,18,45,999,9,1,0
6,60281,28,1,18,45,64,1,2,4
6,60282,26,1,20,0,26,1,5,4
6,60282,26,1,20,0,26,1,1,0
6,60282,26,1,20,0,24,2,2,0
6,60282,26,1,20,0,39,1,2,0
6,60283,12,1,19,55,47,2,1,0
6,60283,12,1,19,55,12,2,2,0
6,60283,12,1,19,55,25,1,1,4
6,60284,27,1,17,51,50,1,1,3
6,60284,27,1,17,51,49,2,1,4
6,60285,14,1,23,29,17,1,1,0
6,60285,14,1,23,29,16,1,2,4
6,60285,14,1,23,29,17,1,2,0
6,60286,1,2,6,50,55,1,6,4
6,60286,1,2,6,50,48,1,1,0
6,60287,28,1,20,20,74,1,5,4
6,60287,28,1,20,20,26,2,1,0
6,60288,18,2,12,16,38,1,1,0
6,60288,18,2,12,16,34,1,1,4
6,60290,15,1,17,36,52,1,5,4
6,60290,15,1,17,36,52,1,1,0
6,60291,30,1,18,7,21,1,1,4
6,60291,30,1,18,7,61,2,1,2
6,60292,29,1,6,39,63,1,5,4
6,60292,29,1,6,39,38,1,1,0
6,60293,3,2,18,44,61,1,5,4
6,60293,3,2,18,44,62,2,1,0
6,60293,3,2,18,44,75,1,2,0
6,60293,3,2,18,44,25,1,2,0
6,60294,15,1,21,45,64,2,5,4
6,60294,15,1,21,45,42,1,1,0
6,60295,11,3,20,44,67,1,1,4
6,60296,3,3,5,30,66,1,1,4
6,60297,10,4,14,27,51,1,1,4
6,60297,10,4,14,27,36,1,1,0
6,60297,10,4,14,27,6,1,2,0
6,60298,13,4,10,2,92,1,1,4
6,60299,26,3,22,0,18,1,1,4
6,60300,4,3,2,10,26,1,1,0
6,60300,4,3,2,10,35,1,1,4
6,60301,27,3,14,55,30,1,1,4
6,60301,27,3,14,55,42,1,1,1
6,60302,12,4,4,15,21,1,1,2
6,60302,12,4,4,15,18,2,2,4
6,60302,12,4,4,15,16,2,2,3
6,60303,1,3,23,0,39,1,5,4
6,60303,1,3,23,0,25,1,1,0
6,60304,11,3,8,49,28,1,1,4
6,60304,11,3,8,49,66,1,3,2
6,60305,18,3,14,15,27,1,1,4
6,60306,9,3,14,10,77,1,1,4
6,60306,9,3,14,10,28,1,1,3
6,60306,9,3,14,10,30,1,2,2
6,60307,4,3,15,55,73,1,5,4
6,60307,4,3,15,55,70,1,1,0
6,60307,4,3,15,55,42,1,2,0
6,60308,5,3,22,10,28,1,1,4
6,60309,10,3,1,5,20,1,1,3
6,60309,10,3,1,5,39,1,2,4
6,60309,10,3,1,5,25,1,2,4
6,60309,10,3,1,5,30,1,2,4
6,60309,10,3,1,5,31,1,2,0
6,60309,10,3,1,5,49,1,2,0
6,60310,20,4,5,21,25,2,5,4
6,60310,20,4,5,21,25,1,1,9
6,60311,12,3,12,15,55,1,1,4
6,60311,12,3,12,15,34,1,2,2
6,60312,4,2,3,55,40,1,1,4
